2022-12-17 13:26:46.687232	folder path: saved/riemannian-diffusion/sphere/UniformSlice-64-0.001-100000-0-0-2.0-256-2-0-12345-0.995-100
2022-12-17 13:26:46.687432	Namespace(dataset='UniformSlice', dataroot='data', saveroot='saved', expname='sphere', print_every=100, sample_every=1000, checkpoint_every=1000, evaluate_every=5000, evaluation_K=10, num_steps=100, inference_num_steps=100, evaluation_num_steps=100, seed=12345, T0=2.0, emb_size=256, hidden_layers=2, imp=0, div=None, batch_size=64, val_batch_size=256, test_batch_size=256, lr=0.001, num_iterations=100000, sch=0, warmup_iters=0, ema_decay=0.995, mode='train')
2022-12-17 13:26:47.621523	ConcatSinMLP(
  (net): Sequential(
    (0): Linear(in_features=4, out_features=256, bias=True)
    (1): Sin()
    (2): Linear(in_features=256, out_features=256, bias=True)
    (3): Sin()
    (4): Linear(in_features=256, out_features=3, bias=True)
  )
)
2022-12-17 13:26:47.621709	cuda unavailable
2022-12-17 13:39:26.380795	Iteration 33100 	loss 2.4322378635406494
2022-12-17 13:39:28.571879	Iteration 33200 	loss 2.1955559253692627
2022-12-17 13:39:30.802660	Iteration 33300 	loss 2.091204881668091
2022-12-17 13:39:33.019504	Iteration 33400 	loss 1.7614402770996094
2022-12-17 13:39:35.198928	Iteration 33500 	loss 1.8221347332000732
2022-12-17 13:39:37.531501	Iteration 33600 	loss 2.0599656105041504
2022-12-17 13:39:39.706973	Iteration 33700 	loss 2.0569868087768555
2022-12-17 13:39:41.894018	Iteration 33800 	loss 2.1611104011535645
2022-12-17 13:39:44.070861	Iteration 33900 	loss 2.1171252727508545
2022-12-17 13:39:46.246410	Iteration 34000 	loss 2.3773980140686035
2022-12-17 13:39:48.576943	Iteration 34100 	loss 1.8343253135681152
2022-12-17 13:39:50.777237	Iteration 34200 	loss 2.437518358230591
2022-12-17 13:39:52.987694	Iteration 34300 	loss 2.560880422592163
2022-12-17 13:39:55.216618	Iteration 34400 	loss 2.441270589828491
2022-12-17 13:39:57.425507	Iteration 34500 	loss 1.8906311988830566
2022-12-17 13:39:59.759505	Iteration 34600 	loss 1.9991824626922607
2022-12-17 13:40:01.955636	Iteration 34700 	loss 2.2336604595184326
2022-12-17 13:40:04.173099	Iteration 34800 	loss 2.596569538116455
2022-12-17 13:40:06.383194	Iteration 34900 	loss 2.491375207901001
2022-12-17 13:40:08.609205	Iteration 35000 	loss 1.7025625705718994
2022-12-17 13:40:10.946214	Iteration 35100 	loss 2.099458694458008
2022-12-17 13:40:13.156114	Iteration 35200 	loss 2.2589528560638428
2022-12-17 13:40:15.439211	Iteration 35300 	loss 2.3849127292633057
2022-12-17 13:40:17.636797	Iteration 35400 	loss 2.573983669281006
2022-12-17 13:40:19.849463	Iteration 35500 	loss 2.125178575515747
2022-12-17 13:40:22.150732	Iteration 35600 	loss 1.9792588949203491
2022-12-17 13:40:24.342674	Iteration 35700 	loss 2.1018450260162354
2022-12-17 13:40:26.528525	Iteration 35800 	loss 1.9919219017028809
2022-12-17 13:40:28.734965	Iteration 35900 	loss 2.658749580383301
2022-12-17 13:40:30.917746	Iteration 36000 	loss 2.204561948776245
2022-12-17 13:40:33.292461	Iteration 36100 	loss 1.9945529699325562
2022-12-17 13:40:35.485923	Iteration 36200 	loss 2.4614222049713135
2022-12-17 13:40:37.803112	Iteration 36300 	loss 2.114269256591797
2022-12-17 13:40:40.033568	Iteration 36400 	loss 2.3234190940856934
2022-12-17 13:40:42.241092	Iteration 36500 	loss 2.3564453125
2022-12-17 13:40:45.130006	Iteration 36600 	loss 2.665313720703125
2022-12-17 13:40:47.397097	Iteration 36700 	loss 1.941224455833435
2022-12-17 13:40:49.584456	Iteration 36800 	loss 2.1679296493530273
2022-12-17 13:40:51.825087	Iteration 36900 	loss 1.803911805152893
2022-12-17 13:40:54.070544	Iteration 37000 	loss 2.385603189468384
2022-12-17 13:40:56.429003	Iteration 37100 	loss 2.0488743782043457
2022-12-17 13:40:58.593698	Iteration 37200 	loss 1.9731009006500244
2022-12-17 13:41:00.788226	Iteration 37300 	loss 2.6125898361206055
2022-12-17 13:41:03.055095	Iteration 37400 	loss 2.0450544357299805
2022-12-17 13:41:05.291896	Iteration 37500 	loss 2.1731133460998535
2022-12-17 13:41:07.611034	Iteration 37600 	loss 2.306605100631714
2022-12-17 13:41:09.784781	Iteration 37700 	loss 1.8343563079833984
2022-12-17 13:41:11.959493	Iteration 37800 	loss 1.5915418863296509
2022-12-17 13:41:14.138162	Iteration 37900 	loss 1.9499385356903076
2022-12-17 13:41:16.313964	Iteration 38000 	loss 1.9454931020736694
2022-12-17 13:41:18.623552	Iteration 38100 	loss 2.273714780807495
2022-12-17 13:41:20.789864	Iteration 38200 	loss 2.6339383125305176
2022-12-17 13:41:22.988503	Iteration 38300 	loss 2.3940165042877197
2022-12-17 13:41:25.244184	Iteration 38400 	loss 2.1601901054382324
2022-12-17 13:41:27.576503	Iteration 38500 	loss 2.182569980621338
2022-12-17 13:41:30.154386	Iteration 38600 	loss 1.950810432434082
2022-12-17 13:41:32.345801	Iteration 38700 	loss 1.8260544538497925
2022-12-17 13:41:34.777665	Iteration 38800 	loss 1.5398974418640137
2022-12-17 13:41:37.108451	Iteration 38900 	loss 2.1463119983673096
2022-12-17 13:41:39.398631	Iteration 39000 	loss 2.553499221801758
2022-12-17 13:41:41.759406	Iteration 39100 	loss 2.079968214035034
2022-12-17 13:41:43.995356	Iteration 39200 	loss 1.748661756515503
2022-12-17 13:41:46.261629	Iteration 39300 	loss 2.0111544132232666
2022-12-17 13:41:48.578908	Iteration 39400 	loss 1.7951182126998901
2022-12-17 13:41:50.919685	Iteration 39500 	loss 2.0131800174713135
2022-12-17 13:41:53.404876	Iteration 39600 	loss 2.175438165664673
2022-12-17 13:41:55.676193	Iteration 39700 	loss 1.9889194965362549
2022-12-17 13:41:57.957362	Iteration 39800 	loss 1.9847848415374756
2022-12-17 13:42:00.207448	Iteration 39900 	loss 2.286738872528076
2022-12-17 13:42:02.517575	Iteration 40000 	loss 1.7627863883972168
2022-12-17 13:42:04.992823	Iteration 40100 	loss 2.2405450344085693
2022-12-17 13:42:07.264009	Iteration 40200 	loss 2.386392116546631
2022-12-17 13:42:09.460987	Iteration 40300 	loss 2.761282444000244
2022-12-17 13:42:11.673532	Iteration 40400 	loss 2.5307981967926025
2022-12-17 13:42:13.903147	Iteration 40500 	loss 2.336174249649048
2022-12-17 13:42:16.255228	Iteration 40600 	loss 2.267979621887207
2022-12-17 13:42:18.604408	Iteration 40700 	loss 2.071546792984009
2022-12-17 13:42:20.835911	Iteration 40800 	loss 1.95737624168396
2022-12-17 13:42:23.137107	Iteration 40900 	loss 2.280623435974121
2022-12-17 13:42:25.522649	Iteration 41000 	loss 1.734435796737671
2022-12-17 13:42:27.924253	Iteration 41100 	loss 2.459991693496704
2022-12-17 13:42:30.180333	Iteration 41200 	loss 1.4698944091796875
2022-12-17 13:42:32.593353	Iteration 41300 	loss 2.0274572372436523
2022-12-17 13:42:34.947937	Iteration 41400 	loss 2.6813242435455322
2022-12-17 13:42:37.314326	Iteration 41500 	loss 2.6506121158599854
2022-12-17 13:42:39.790478	Iteration 41600 	loss 2.458463668823242
2022-12-17 13:42:42.226100	Iteration 41700 	loss 1.9401828050613403
2022-12-17 13:42:44.431221	Iteration 41800 	loss 2.338510036468506
2022-12-17 13:42:46.751548	Iteration 41900 	loss 1.7011734247207642
2022-12-17 13:42:49.203610	Iteration 42000 	loss 2.8348352909088135
2022-12-17 13:42:51.775883	Iteration 42100 	loss 2.382143974304199
2022-12-17 13:42:54.082608	Iteration 42200 	loss 2.053412914276123
2022-12-17 13:42:56.368065	Iteration 42300 	loss 2.3084754943847656
2022-12-17 13:42:58.672158	Iteration 42400 	loss 2.170717716217041
2022-12-17 13:43:01.046343	Iteration 42500 	loss 2.000556230545044
2022-12-17 13:43:03.533917	Iteration 42600 	loss 2.621171474456787
2022-12-17 13:43:05.822345	Iteration 42700 	loss 1.6642308235168457
2022-12-17 13:43:08.110166	Iteration 42800 	loss 2.1926915645599365
2022-12-17 13:43:10.364866	Iteration 42900 	loss 2.2044193744659424
2022-12-17 13:43:12.572093	Iteration 43000 	loss 2.541379928588867
2022-12-17 13:43:14.899669	Iteration 43100 	loss 2.4588775634765625
2022-12-17 13:43:17.176497	Iteration 43200 	loss 2.2715275287628174
2022-12-17 13:43:19.428568	Iteration 43300 	loss 2.3363282680511475
2022-12-17 13:43:21.652385	Iteration 43400 	loss 2.0874452590942383
2022-12-17 13:43:23.930469	Iteration 43500 	loss 2.6863903999328613
2022-12-17 13:43:26.267209	Iteration 43600 	loss 2.224313974380493
2022-12-17 13:43:28.571066	Iteration 43700 	loss 2.0052287578582764
2022-12-17 13:43:30.776722	Iteration 43800 	loss 2.083519458770752
2022-12-17 13:43:32.957038	Iteration 43900 	loss 2.013530969619751
2022-12-17 13:43:35.144444	Iteration 44000 	loss 2.1896722316741943
2022-12-17 13:43:37.461116	Iteration 44100 	loss 1.9897648096084595
2022-12-17 13:43:39.683870	Iteration 44200 	loss 2.115182399749756
2022-12-17 13:43:41.946045	Iteration 44300 	loss 2.0053563117980957
2022-12-17 13:43:44.293277	Iteration 44400 	loss 2.617065668106079
2022-12-17 13:43:46.616008	Iteration 44500 	loss 2.020721197128296
2022-12-17 13:43:49.053791	Iteration 44600 	loss 2.4883337020874023
2022-12-17 13:43:51.309247	Iteration 44700 	loss 2.2024524211883545
2022-12-17 13:43:53.548951	Iteration 44800 	loss 2.2955703735351562
2022-12-17 13:43:55.857694	Iteration 44900 	loss 2.528501033782959
2022-12-17 13:43:58.280378	Iteration 45000 	loss 2.2413368225097656
2022-12-17 13:44:00.711990	Iteration 45100 	loss 2.6381726264953613
2022-12-17 13:44:02.901827	Iteration 45200 	loss 1.9180655479431152
2022-12-17 13:44:05.175483	Iteration 45300 	loss 2.2288825511932373
2022-12-17 13:44:07.559626	Iteration 45400 	loss 1.9573237895965576
2022-12-17 13:44:09.772979	Iteration 45500 	loss 2.3516104221343994
2022-12-17 13:44:12.409106	Iteration 45600 	loss 2.477677583694458
2022-12-17 13:44:14.680420	Iteration 45700 	loss 1.70573091506958
2022-12-17 13:44:16.879460	Iteration 45800 	loss 2.3086817264556885
2022-12-17 13:44:19.055705	Iteration 45900 	loss 2.61228346824646
2022-12-17 13:44:21.238699	Iteration 46000 	loss 2.0542538166046143
2022-12-17 13:44:23.573522	Iteration 46100 	loss 2.5169312953948975
2022-12-17 13:44:25.829013	Iteration 46200 	loss 2.3403966426849365
2022-12-17 13:44:28.108334	Iteration 46300 	loss 2.5190234184265137
2022-12-17 13:44:30.313066	Iteration 46400 	loss 1.6444876194000244
2022-12-17 13:44:32.599706	Iteration 46500 	loss 1.7181854248046875
2022-12-17 13:44:35.044533	Iteration 46600 	loss 2.3306784629821777
2022-12-17 13:44:37.277313	Iteration 46700 	loss 2.350818634033203
2022-12-17 13:44:39.540604	Iteration 46800 	loss 2.153735876083374
2022-12-17 13:44:41.812255	Iteration 46900 	loss 2.7122738361358643
2022-12-17 13:44:44.112824	Iteration 47000 	loss 2.5333638191223145
2022-12-17 13:44:46.516808	Iteration 47100 	loss 1.7695316076278687
2022-12-17 13:44:48.822162	Iteration 47200 	loss 2.7501285076141357
2022-12-17 13:44:51.118574	Iteration 47300 	loss 2.2785913944244385
2022-12-17 13:44:53.364764	Iteration 47400 	loss 2.3927998542785645
2022-12-17 13:44:55.584203	Iteration 47500 	loss 2.1105382442474365
2022-12-17 13:44:58.697194	Iteration 47600 	loss 2.139580726623535
2022-12-17 13:45:00.891634	Iteration 47700 	loss 2.101633071899414
2022-12-17 13:45:03.099313	Iteration 47800 	loss 2.4630417823791504
2022-12-17 13:45:05.326096	Iteration 47900 	loss 2.436413526535034
2022-12-17 13:45:07.522854	Iteration 48000 	loss 1.6547701358795166
2022-12-17 13:45:09.861330	Iteration 48100 	loss 2.2646546363830566
2022-12-17 13:45:12.050683	Iteration 48200 	loss 1.9810304641723633
2022-12-17 13:45:14.287468	Iteration 48300 	loss 2.0578761100769043
2022-12-17 13:45:16.760805	Iteration 48400 	loss 2.8247060775756836
2022-12-17 13:45:19.001666	Iteration 48500 	loss 1.993621826171875
2022-12-17 13:45:21.353067	Iteration 48600 	loss 2.0272321701049805
2022-12-17 13:45:23.566372	Iteration 48700 	loss 1.9250450134277344
2022-12-17 13:45:25.811275	Iteration 48800 	loss 1.8244414329528809
2022-12-17 13:45:27.984122	Iteration 48900 	loss 2.3476836681365967
2022-12-17 13:45:30.179347	Iteration 49000 	loss 1.8863921165466309
2022-12-17 13:45:32.497434	Iteration 49100 	loss 2.5447165966033936
2022-12-17 13:45:34.697401	Iteration 49200 	loss 2.559446334838867
2022-12-17 13:45:36.871136	Iteration 49300 	loss 2.2389473915100098
2022-12-17 13:45:39.065743	Iteration 49400 	loss 2.3441576957702637
2022-12-17 13:45:41.253151	Iteration 49500 	loss 2.315234899520874
2022-12-17 13:45:43.558635	Iteration 49600 	loss 2.1506035327911377
2022-12-17 13:45:45.735967	Iteration 49700 	loss 2.262774705886841
2022-12-17 13:45:47.903717	Iteration 49800 	loss 2.3470945358276367
2022-12-17 13:45:50.075268	Iteration 49900 	loss 2.3941376209259033
2022-12-17 13:45:52.291737	Iteration 50000 	loss 2.3071815967559814
2022-12-17 13:45:54.588723	Iteration 50100 	loss 2.0928871631622314
2022-12-17 13:45:56.757388	Iteration 50200 	loss 2.3551995754241943
2022-12-17 13:45:58.919702	Iteration 50300 	loss 2.292680263519287
2022-12-17 13:46:01.105137	Iteration 50400 	loss 1.9585542678833008
2022-12-17 13:46:03.293073	Iteration 50500 	loss 2.2103352546691895
2022-12-17 13:46:05.646795	Iteration 50600 	loss 2.805936574935913
2022-12-17 13:46:07.875310	Iteration 50700 	loss 2.219083309173584
2022-12-17 13:46:10.100955	Iteration 50800 	loss 2.3508975505828857
2022-12-17 13:46:12.291154	Iteration 50900 	loss 2.1884963512420654
2022-12-17 13:46:14.469850	Iteration 51000 	loss 2.562950611114502
2022-12-17 13:46:16.810521	Iteration 51100 	loss 2.548830986022949
2022-12-17 13:46:18.970201	Iteration 51200 	loss 2.2355730533599854
2022-12-17 13:46:21.143841	Iteration 51300 	loss 2.025583028793335
2022-12-17 13:46:23.315891	Iteration 51400 	loss 1.5204520225524902
2022-12-17 13:46:25.503027	Iteration 51500 	loss 2.240955352783203
2022-12-17 13:46:27.858955	Iteration 51600 	loss 2.281245708465576
2022-12-17 13:46:30.285298	Iteration 51700 	loss 1.8268773555755615
2022-12-17 13:46:32.633317	Iteration 51800 	loss 2.0683984756469727
2022-12-17 13:46:34.834383	Iteration 51900 	loss 2.791207790374756
2022-12-17 13:46:37.036989	Iteration 52000 	loss 2.54728102684021
2022-12-17 13:46:39.357729	Iteration 52100 	loss 1.5669236183166504
2022-12-17 13:46:41.594520	Iteration 52200 	loss 1.9324345588684082
2022-12-17 13:46:43.820151	Iteration 52300 	loss 1.8817721605300903
2022-12-17 13:46:46.028136	Iteration 52400 	loss 2.5406267642974854
2022-12-17 13:46:48.246826	Iteration 52500 	loss 2.019296884536743
2022-12-17 13:46:50.919466	Iteration 52600 	loss 1.8572516441345215
2022-12-17 13:46:53.357623	Iteration 52700 	loss 2.0479586124420166
2022-12-17 13:46:55.576999	Iteration 52800 	loss 2.0918502807617188
2022-12-17 13:46:57.809430	Iteration 52900 	loss 1.685163140296936
2022-12-17 13:47:00.050148	Iteration 53000 	loss 2.1514039039611816
2022-12-17 13:47:02.379959	Iteration 53100 	loss 2.637826919555664
2022-12-17 13:47:04.602540	Iteration 53200 	loss 2.100736618041992
2022-12-17 13:47:06.821804	Iteration 53300 	loss 2.9382197856903076
2022-12-17 13:47:09.027527	Iteration 53400 	loss 2.0528204441070557
2022-12-17 13:47:11.228051	Iteration 53500 	loss 2.3173344135284424
2022-12-17 13:47:13.558199	Iteration 53600 	loss 2.0850024223327637
2022-12-17 13:47:15.774908	Iteration 53700 	loss 2.331523895263672
2022-12-17 13:47:17.953721	Iteration 53800 	loss 1.7868014574050903
2022-12-17 13:47:20.117281	Iteration 53900 	loss 2.3260319232940674
2022-12-17 13:47:22.343650	Iteration 54000 	loss 1.6511750221252441
2022-12-17 13:47:24.707635	Iteration 54100 	loss 2.5539562702178955
2022-12-17 13:47:26.977211	Iteration 54200 	loss 2.4542629718780518
2022-12-17 13:47:29.320125	Iteration 54300 	loss 2.8283679485321045
2022-12-17 13:47:31.803673	Iteration 54400 	loss 1.7797266244888306
2022-12-17 13:47:34.068455	Iteration 54500 	loss 2.3898792266845703
2022-12-17 13:47:36.534820	Iteration 54600 	loss 2.262692928314209
2022-12-17 13:47:38.804633	Iteration 54700 	loss 2.1627211570739746
2022-12-17 13:47:41.019146	Iteration 54800 	loss 2.090651035308838
2022-12-17 13:47:43.223192	Iteration 54900 	loss 2.382840394973755
2022-12-17 13:47:45.521595	Iteration 55000 	loss 2.2484805583953857
2022-12-17 13:47:47.880438	Iteration 55100 	loss 2.1867802143096924
2022-12-17 13:47:50.163370	Iteration 55200 	loss 2.0821266174316406
2022-12-17 13:47:52.351039	Iteration 55300 	loss 1.8760780096054077
2022-12-17 13:47:54.620877	Iteration 55400 	loss 2.164005994796753
2022-12-17 13:47:56.889374	Iteration 55500 	loss 2.1962621212005615
2022-12-17 13:47:59.268490	Iteration 55600 	loss 2.4022109508514404
2022-12-17 13:48:01.526647	Iteration 55700 	loss 1.8713358640670776
2022-12-17 13:48:03.753162	Iteration 55800 	loss 1.743535041809082
2022-12-17 13:48:06.050589	Iteration 55900 	loss 2.573289394378662
2022-12-17 13:48:08.317322	Iteration 56000 	loss 2.6063947677612305
2022-12-17 13:48:10.688391	Iteration 56100 	loss 2.4601268768310547
2022-12-17 13:48:12.941058	Iteration 56200 	loss 2.369405508041382
2022-12-17 13:48:15.152413	Iteration 56300 	loss 1.937736988067627
2022-12-17 13:48:17.398311	Iteration 56400 	loss 2.1059248447418213
2022-12-17 13:48:19.614956	Iteration 56500 	loss 2.1396431922912598
2022-12-17 13:48:21.939693	Iteration 56600 	loss 2.1625826358795166
2022-12-17 13:48:24.312224	Iteration 56700 	loss 2.670001745223999
2022-12-17 13:48:26.795892	Iteration 56800 	loss 1.7203646898269653
2022-12-17 13:48:29.002756	Iteration 56900 	loss 3.087390184402466
2022-12-17 13:48:31.191924	Iteration 57000 	loss 1.8032389879226685
2022-12-17 13:48:33.551792	Iteration 57100 	loss 2.1122970581054688
2022-12-17 13:48:35.751707	Iteration 57200 	loss 2.7744574546813965
2022-12-17 13:48:38.012706	Iteration 57300 	loss 2.2429263591766357
2022-12-17 13:48:40.223757	Iteration 57400 	loss 1.946771264076233
2022-12-17 13:48:42.463733	Iteration 57500 	loss 2.083415985107422
2022-12-17 13:48:44.772479	Iteration 57600 	loss 2.113109827041626
2022-12-17 13:48:46.956569	Iteration 57700 	loss 2.4291718006134033
2022-12-17 13:48:49.101658	Iteration 57800 	loss 2.0309507846832275
2022-12-17 13:48:51.252318	Iteration 57900 	loss 2.153029680252075
2022-12-17 13:48:53.450771	Iteration 58000 	loss 2.2353529930114746
2022-12-17 13:48:55.757959	Iteration 58100 	loss 2.906722068786621
2022-12-17 13:48:58.027044	Iteration 58200 	loss 2.4023420810699463
2022-12-17 13:49:00.191788	Iteration 58300 	loss 2.0879387855529785
2022-12-17 13:49:02.341051	Iteration 58400 	loss 2.153122901916504
2022-12-17 13:49:04.536662	Iteration 58500 	loss 2.105872631072998
2022-12-17 13:49:06.885299	Iteration 58600 	loss 2.590099573135376
2022-12-17 13:49:09.069847	Iteration 58700 	loss 2.47389554977417
2022-12-17 13:49:11.242561	Iteration 58800 	loss 2.295245409011841
2022-12-17 13:49:13.419038	Iteration 58900 	loss 2.1899220943450928
2022-12-17 13:49:15.585897	Iteration 59000 	loss 2.5953409671783447
2022-12-17 13:49:17.866426	Iteration 59100 	loss 2.6720058917999268
2022-12-17 13:49:20.141187	Iteration 59200 	loss 2.2460896968841553
2022-12-17 13:49:22.572701	Iteration 59300 	loss 2.374906301498413
2022-12-17 13:49:24.820480	Iteration 59400 	loss 2.287238597869873
2022-12-17 13:49:27.076825	Iteration 59500 	loss 2.433905839920044
2022-12-17 13:49:29.357521	Iteration 59600 	loss 2.228989601135254
2022-12-17 13:49:31.566260	Iteration 59700 	loss 2.3602614402770996
2022-12-17 13:49:33.806768	Iteration 59800 	loss 1.9927022457122803
2022-12-17 13:49:36.074918	Iteration 59900 	loss 2.692471742630005
2022-12-17 13:49:38.346739	Iteration 60000 	loss 2.4141411781311035
2022-12-17 13:49:40.747215	Iteration 60100 	loss 1.946240782737732
2022-12-17 13:49:43.001012	Iteration 60200 	loss 2.193028688430786
2022-12-17 13:49:45.205722	Iteration 60300 	loss 2.383861780166626
2022-12-17 13:49:47.482955	Iteration 60400 	loss 1.8631912469863892
2022-12-17 13:49:49.741296	Iteration 60500 	loss 2.3890678882598877
2022-12-17 13:49:52.085232	Iteration 60600 	loss 2.045245885848999
2022-12-17 13:49:54.321093	Iteration 60700 	loss 2.6613810062408447
2022-12-17 13:49:56.565320	Iteration 60800 	loss 1.8965723514556885
2022-12-17 13:49:58.814109	Iteration 60900 	loss 2.2114779949188232
2022-12-17 13:50:01.099715	Iteration 61000 	loss 2.267845630645752
2022-12-17 13:50:04.531466	Iteration 61100 	loss 2.8869221210479736
2022-12-17 13:50:06.758936	Iteration 61200 	loss 2.3988428115844727
2022-12-17 13:50:08.938594	Iteration 61300 	loss 1.713813304901123
2022-12-17 13:50:11.110848	Iteration 61400 	loss 2.447829008102417
2022-12-17 13:50:13.285174	Iteration 61500 	loss 1.6086841821670532
2022-12-17 13:50:15.623181	Iteration 61600 	loss 1.596402883529663
2022-12-17 13:50:17.787976	Iteration 61700 	loss 1.3902552127838135
2022-12-17 13:50:19.951202	Iteration 61800 	loss 2.26071834564209
2022-12-17 13:50:22.300151	Iteration 61900 	loss 2.715329170227051
2022-12-17 13:50:24.646463	Iteration 62000 	loss 2.3423776626586914
2022-12-17 13:50:27.006123	Iteration 62100 	loss 2.2030322551727295
2022-12-17 13:50:29.289242	Iteration 62200 	loss 2.2670931816101074
2022-12-17 13:50:31.454586	Iteration 62300 	loss 2.109022617340088
2022-12-17 13:50:33.626962	Iteration 62400 	loss 2.416435480117798
2022-12-17 13:50:35.820889	Iteration 62500 	loss 2.055781126022339
2022-12-17 13:50:38.114606	Iteration 62600 	loss 2.2515676021575928
2022-12-17 13:50:40.302047	Iteration 62700 	loss 2.2055513858795166
2022-12-17 13:50:42.451662	Iteration 62800 	loss 2.2563836574554443
2022-12-17 13:50:44.611813	Iteration 62900 	loss 1.8842947483062744
2022-12-17 13:50:46.788614	Iteration 63000 	loss 2.4964723587036133
2022-12-17 13:50:49.079720	Iteration 63100 	loss 2.2622857093811035
2022-12-17 13:50:51.272280	Iteration 63200 	loss 2.0026280879974365
2022-12-17 13:50:53.440957	Iteration 63300 	loss 2.1449029445648193
2022-12-17 13:50:55.720895	Iteration 63400 	loss 2.2857587337493896
2022-12-17 13:50:57.947016	Iteration 63500 	loss 2.125718355178833
2022-12-17 13:51:00.292816	Iteration 63600 	loss 2.548534631729126
2022-12-17 13:51:02.517526	Iteration 63700 	loss 2.55322265625
2022-12-17 13:51:04.765604	Iteration 63800 	loss 2.405897378921509
2022-12-17 13:51:06.939724	Iteration 63900 	loss 1.9389867782592773
2022-12-17 13:51:09.111488	Iteration 64000 	loss 1.6641483306884766
2022-12-17 13:51:11.437386	Iteration 64100 	loss 2.8437321186065674
2022-12-17 13:51:13.591659	Iteration 64200 	loss 1.5900949239730835
2022-12-17 13:51:15.740765	Iteration 64300 	loss 2.381345510482788
2022-12-17 13:51:17.915745	Iteration 64400 	loss 2.0649640560150146
2022-12-17 13:51:20.173201	Iteration 64500 	loss 1.7117760181427002
2022-12-17 13:51:22.474262	Iteration 64600 	loss 1.7852036952972412
2022-12-17 13:51:24.621796	Iteration 64700 	loss 2.1563451290130615
2022-12-17 13:51:26.777342	Iteration 64800 	loss 2.0884039402008057
2022-12-17 13:51:28.952483	Iteration 64900 	loss 1.779309630393982
2022-12-17 13:51:31.176534	Iteration 65000 	loss 1.7269014120101929
2022-12-17 13:51:33.467579	Iteration 65100 	loss 1.8347227573394775
2022-12-17 13:51:35.686990	Iteration 65200 	loss 2.405160903930664
2022-12-17 13:51:37.827097	Iteration 65300 	loss 2.025768280029297
2022-12-17 13:51:39.982013	Iteration 65400 	loss 1.9291263818740845
2022-12-17 13:51:42.133638	Iteration 65500 	loss 2.0115044116973877
2022-12-17 13:51:44.440168	Iteration 65600 	loss 2.2826335430145264
2022-12-17 13:51:46.648860	Iteration 65700 	loss 1.974539875984192
2022-12-17 13:51:48.812139	Iteration 65800 	loss 2.3639907836914062
2022-12-17 13:51:51.035640	Iteration 65900 	loss 2.137237310409546
2022-12-17 13:51:53.267592	Iteration 66000 	loss 2.0031826496124268
2022-12-17 13:51:55.546338	Iteration 66100 	loss 1.6133662462234497
2022-12-17 13:51:57.711320	Iteration 66200 	loss 1.9124200344085693
2022-12-17 13:51:59.860924	Iteration 66300 	loss 1.5189282894134521
2022-12-17 13:52:02.017767	Iteration 66400 	loss 1.7815337181091309
2022-12-17 13:52:04.185516	Iteration 66500 	loss 1.8951643705368042
2022-12-17 13:52:06.450869	Iteration 66600 	loss 1.8900307416915894
2022-12-17 13:52:08.589200	Iteration 66700 	loss 1.7583707571029663
2022-12-17 13:52:10.759149	Iteration 66800 	loss 2.1455235481262207
2022-12-17 13:52:12.910417	Iteration 66900 	loss 2.0975024700164795
2022-12-17 13:52:15.069513	Iteration 67000 	loss 1.8989001512527466
2022-12-17 13:52:17.367646	Iteration 67100 	loss 1.7081754207611084
2022-12-17 13:52:19.494839	Iteration 67200 	loss 2.279062271118164
2022-12-17 13:52:21.647361	Iteration 67300 	loss 2.265925407409668
2022-12-17 13:52:23.799717	Iteration 67400 	loss 2.4044697284698486
2022-12-17 13:52:25.959681	Iteration 67500 	loss 1.9579945802688599
2022-12-17 13:52:28.258698	Iteration 67600 	loss 2.3942220211029053
2022-12-17 13:52:30.415963	Iteration 67700 	loss 2.176386833190918
2022-12-17 13:52:32.564261	Iteration 67800 	loss 2.1654975414276123
2022-12-17 13:52:34.826595	Iteration 67900 	loss 2.1434574127197266
2022-12-17 13:52:36.978104	Iteration 68000 	loss 1.7347228527069092
2022-12-17 13:52:39.474175	Iteration 68100 	loss 1.44765305519104
2022-12-17 13:52:41.681524	Iteration 68200 	loss 2.3319950103759766
2022-12-17 13:52:43.915038	Iteration 68300 	loss 2.1378543376922607
2022-12-17 13:52:46.089538	Iteration 68400 	loss 2.6592648029327393
2022-12-17 13:52:48.232119	Iteration 68500 	loss 2.4056107997894287
2022-12-17 13:52:50.525486	Iteration 68600 	loss 2.9171688556671143
2022-12-17 13:52:52.665164	Iteration 68700 	loss 2.723173141479492
2022-12-17 13:52:54.809158	Iteration 68800 	loss 2.080551862716675
2022-12-17 13:52:57.051709	Iteration 68900 	loss 1.9848262071609497
2022-12-17 13:52:59.325257	Iteration 69000 	loss 1.6316540241241455
2022-12-17 13:53:01.625397	Iteration 69100 	loss 2.164130687713623
2022-12-17 13:53:03.760495	Iteration 69200 	loss 1.9007182121276855
2022-12-17 13:53:05.946927	Iteration 69300 	loss 2.1450493335723877
2022-12-17 13:53:08.089688	Iteration 69400 	loss 2.257655143737793
2022-12-17 13:53:10.225783	Iteration 69500 	loss 2.320371627807617
2022-12-17 13:53:12.493266	Iteration 69600 	loss 2.531719923019409
2022-12-17 13:53:14.624973	Iteration 69700 	loss 2.5049304962158203
2022-12-17 13:53:16.788073	Iteration 69800 	loss 1.6680947542190552
2022-12-17 13:53:18.951487	Iteration 69900 	loss 2.527956247329712
